OrderID,CustomerID,Region,Category,ProductName,Quantity,UnitPrice,Revenue,OrderDate,BillingStatus,TicketOpenDate,TicketCloseDate,Month,DaysToClose,ClosedWithin7
ORD-1935,CUST-075,West,Equipment,Display Panel,2,350.88,701.76,2024-07-05,Pending,2024-07-05,2024-07-19,2024-07,14,False
ORD-1936,CUST-036,North,Service Contract,Premium Plan,7,1549.98,10849.86,2024-01-04,Billed,2024-01-04,2024-01-18,2024-01,14,False
ORD-1937,CUST-122,East,Time & Materials,Inspection Visit,3,216.21,648.63,2024-07-09,Overdue,2024-07-09,2024-07-22,2024-07,13,False
ORD-1938,CUST-107,East,Service Contract,Basic Plan,9,872.36,7851.24,2024-04-26,Billed,2024-04-26,2024-05-09,2024-04,13,False
ORD-1939,CUST-110,West,Equipment,Motor Assembly,9,1599.48,14395.32,2024-07-04,Billed,2024-07-04,2024-07-12,2024-07,8,False
ORD-1940,CUST-038,North,Spare Parts,Filter Unit,6,663.87,3983.22,2024-03-25,Pending,2024-03-25,2024-03-26,2024-03,1,True
ORD-1941,CUST-101,North,Service Contract,Enterprise Plan,1,1956.58,1956.58,2024-12-31,Overdue,2024-12-31,2025-01-09,2024-12,9,False
ORD-1942,CUST-076,West,Equipment,Display Panel,9,1753.42,15780.78,2024-06-09,Pending,2024-06-09,2024-06-10,2024-06,1,True
ORD-1943,CUST-072,South,Equipment,Motor Assembly,4,1780.78,7123.12,2024-11-15,Overdue,2024-11-15,2024-11-26,2024-11,11,False
ORD-1944,CUST-114,East,Equipment,Sensor Unit,5,214.35,1071.75,2024-10-02,Pending,2024-10-02,2024-10-09,2024-10,7,True
ORD-1945,CUST-033,East,Service Contract,Basic Plan,9,1125.98,10133.82,2024-09-23,Pending,2024-09-23,2024-10-06,2024-09,13,False
ORD-1946,CUST-041,North,Spare Parts,Control Board,4,1672.85,6691.4,2024-06-04,Overdue,2024-06-04,2024-06-11,2024-06,7,True
ORD-1947,CUST-130,North,Spare Parts,Control Board,5,1272.63,6363.15,2024-06-30,Billed,2024-06-30,2024-07-01,2024-06,1,True
ORD-1948,CUST-032,West,Time & Materials,Inspection Visit,1,933.64,933.64,2024-04-30,Overdue,2024-04-30,2024-05-10,2024-04,10,False
ORD-1949,CUST-145,South,Time & Materials,Remote Support,5,1350.5,6752.5,2024-10-20,Overdue,2024-10-20,2024-10-23,2024-10,3,True
ORD-1950,CUST-097,South,Spare Parts,Control Board,9,1185.62,10670.58,2024-07-03,Pending,2024-07-03,2024-07-05,2024-07,2,True
ORD-1951,CUST-038,West,Equipment,Sensor Unit,2,171.28,342.56,2024-03-07,Pending,2024-03-07,2024-03-11,2024-03,4,True
ORD-1952,CUST-115,North,Time & Materials,Inspection Visit,9,835.37,7518.33,2024-10-13,Overdue,2024-10-13,2024-10-26,2024-10,13,False
ORD-1953,CUST-102,East,Equipment,Display Panel,7,1993.2,13952.4,2024-12-18,Pending,2024-12-18,2024-12-30,2024-12,12,False
ORD-1954,CUST-107,South,Service Contract,Enterprise Plan,3,995.29,2985.87,2024-08-22,Billed,2024-08-22,2024-09-03,2024-08,12,False
ORD-1955,CUST-132,North,Service Contract,Premium Plan,8,113.58,908.64,2024-03-21,Overdue,2024-03-21,2024-03-27,2024-03,6,True
ORD-1956,CUST-031,West,Spare Parts,Filter Unit,6,1164.94,6989.64,2024-01-21,Overdue,2024-01-21,2024-01-24,2024-01,3,True
ORD-1957,CUST-031,East,Time & Materials,Remote Support,5,623.26,3116.3,2024-01-15,Billed,2024-01-15,2024-01-18,2024-01,3,True
ORD-1958,CUST-108,North,Time & Materials,Remote Support,4,407.0,1628.0,2024-09-07,Billed,2024-09-07,2024-09-09,2024-09,2,True
ORD-1959,CUST-141,East,Spare Parts,Filter Unit,7,988.29,6918.03,2024-06-07,Overdue,2024-06-07,2024-06-15,2024-06,8,False
ORD-1960,CUST-087,West,Equipment,Display Panel,10,308.98,3089.8,2024-03-11,Overdue,2024-03-11,2024-03-22,2024-03,11,False
ORD-1961,CUST-118,West,Equipment,Sensor Unit,6,224.16,1344.96,2024-11-15,Overdue,2024-11-15,2024-11-25,2024-11,10,False
ORD-1962,CUST-105,West,Service Contract,Premium Plan,6,1104.94,6629.64,2024-12-09,Pending,2024-12-09,2024-12-21,2024-12,12,False
ORD-1963,CUST-072,North,Service Contract,Enterprise Plan,1,1165.39,1165.39,2024-12-28,Pending,2024-12-28,2025-01-06,2024-12,9,False
ORD-1964,CUST-032,North,Service Contract,Enterprise Plan,9,1174.87,10573.83,2024-01-28,Overdue,2024-01-28,2024-02-06,2024-01,9,False
ORD-1965,CUST-049,West,Spare Parts,Filter Unit,9,400.5,3604.5,2024-01-10,Pending,2024-01-10,2024-01-23,2024-01,13,False
ORD-1966,CUST-053,South,Equipment,Sensor Unit,9,1233.37,11100.33,2024-07-24,Overdue,2024-07-24,2024-07-25,2024-07,1,True
ORD-1967,CUST-126,North,Time & Materials,Remote Support,3,859.13,2577.39,2024-09-27,Pending,2024-09-27,2024-10-04,2024-09,7,True
ORD-1968,CUST-066,North,Spare Parts,Filter Unit,9,377.9,3401.1,2024-03-14,Billed,2024-03-14,2024-03-19,2024-03,5,True
ORD-1969,CUST-023,South,Time & Materials,Remote Support,3,164.88,494.64,2024-06-15,Billed,2024-06-15,2024-06-16,2024-06,1,True
ORD-1970,CUST-015,East,Equipment,Sensor Unit,6,327.8,1966.8,2024-06-14,Pending,2024-06-14,2024-06-21,2024-06,7,True
ORD-1971,CUST-031,North,Service Contract,Basic Plan,10,1192.76,11927.6,2024-09-09,Overdue,2024-09-09,2024-09-22,2024-09,13,False
ORD-1972,CUST-130,West,Spare Parts,Control Board,1,670.76,670.76,2024-10-10,Pending,2024-10-10,2024-10-12,2024-10,2,True
ORD-1973,CUST-124,North,Equipment,Display Panel,4,1831.78,7327.12,2024-01-10,Pending,2024-01-10,2024-01-19,2024-01,9,False
ORD-1974,CUST-026,South,Service Contract,Premium Plan,10,843.15,8431.5,2024-02-12,Overdue,2024-02-12,2024-02-21,2024-02,9,False
ORD-1975,CUST-053,South,Time & Materials,Inspection Visit,3,1574.95,4724.85,2024-10-02,Pending,2024-10-02,2024-10-11,2024-10,9,False
ORD-1976,CUST-116,North,Spare Parts,Valve Kit,10,614.04,6140.4,2024-03-26,Billed,2024-03-26,2024-03-27,2024-03,1,True
ORD-1977,CUST-124,East,Time & Materials,Inspection Visit,7,1998.52,13989.64,2024-11-19,Billed,2024-11-19,2024-11-29,2024-11,10,False
ORD-1978,CUST-131,East,Spare Parts,Pump Seal,9,1148.01,10332.09,2024-06-02,Billed,2024-06-02,2024-06-09,2024-06,7,True
ORD-1979,CUST-032,South,Time & Materials,Remote Support,4,1240.37,4961.48,2024-06-11,Overdue,2024-06-11,2024-06-17,2024-06,6,True
ORD-1980,CUST-067,West,Time & Materials,On-site Repair,6,716.18,4297.08,2024-08-23,Overdue,2024-08-23,2024-08-29,2024-08,6,True
ORD-1981,CUST-005,South,Spare Parts,Valve Kit,1,1807.82,1807.82,2024-12-10,Billed,2024-12-10,2024-12-17,2024-12,7,True
ORD-1982,CUST-143,West,Equipment,Display Panel,2,1585.25,3170.5,2024-11-28,Overdue,2024-11-28,2024-11-30,2024-11,2,True
ORD-1983,CUST-138,North,Equipment,Display Panel,2,738.34,1476.68,2024-07-11,Overdue,2024-07-11,2024-07-17,2024-07,6,True
ORD-1984,CUST-100,South,Spare Parts,Filter Unit,8,772.44,6179.52,2024-04-08,Pending,2024-04-08,2024-04-09,2024-04,1,True
ORD-1985,CUST-057,North,Time & Materials,Inspection Visit,6,423.45,2540.7,2024-11-10,Overdue,2024-11-10,2024-11-15,2024-11,5,True
ORD-1986,CUST-057,South,Equipment,Motor Assembly,1,597.47,597.47,2024-12-26,Overdue,2024-12-26,2025-01-05,2024-12,10,False
ORD-1987,CUST-054,North,Service Contract,Enterprise Plan,7,266.35,1864.45,2024-05-22,Overdue,2024-05-22,2024-05-31,2024-05,9,False
ORD-1988,CUST-127,South,Service Contract,Enterprise Plan,10,1360.74,13607.4,2024-11-04,Overdue,2024-11-04,2024-11-07,2024-11,3,True
ORD-1989,CUST-017,South,Spare Parts,Pump Seal,5,1870.45,9352.25,2024-04-26,Overdue,2024-04-26,2024-05-08,2024-04,12,False
ORD-1990,CUST-071,South,Spare Parts,Control Board,9,1772.05,15948.45,2024-01-02,Pending,2024-01-02,2024-01-13,2024-01,11,False
ORD-1991,CUST-014,East,Equipment,Motor Assembly,5,287.35,1436.75,2024-09-22,Pending,2024-09-22,2024-09-30,2024-09,8,False
ORD-1992,CUST-093,North,Service Contract,Basic Plan,5,1840.86,9204.3,2024-09-29,Pending,2024-09-29,2024-10-05,2024-09,6,True
ORD-1993,CUST-002,West,Service Contract,Premium Plan,2,1766.19,3532.38,2024-01-13,Overdue,2024-01-13,2024-01-17,2024-01,4,True
ORD-1994,CUST-109,North,Service Contract,Basic Plan,3,691.99,2075.97,2024-02-02,Overdue,2024-02-02,2024-02-13,2024-02,11,False
ORD-1995,CUST-025,North,Equipment,Motor Assembly,1,1205.44,1205.44,2024-11-16,Pending,2024-11-16,2024-11-30,2024-11,14,False
ORD-1996,CUST-065,South,Spare Parts,Valve Kit,4,1919.67,7678.68,2024-01-28,Pending,2024-01-28,2024-02-06,2024-01,9,False
ORD-1997,CUST-061,North,Equipment,Sensor Unit,8,1178.92,9431.36,2024-02-13,Billed,2024-02-13,2024-02-14,2024-02,1,True
ORD-1998,CUST-097,East,Spare Parts,Pump Seal,1,1842.28,1842.28,2024-08-14,Billed,2024-08-14,2024-08-19,2024-08,5,True
ORD-1999,CUST-111,North,Spare Parts,Filter Unit,9,151.8,1366.2,2024-07-14,Pending,2024-07-14,2024-07-16,2024-07,2,True
